LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID5316,5316,21,0.2784745395183563,385.66410762344253,408.9306207600061,0.0,156.0,156,15.0,1,,24.548731642189587,24.0,12.0,42.0,18387.0,5.280813735587847,0.5307469688285616,3.2236086991695525
ID5295,5295,21,0.2806205153465271,387.1965686350562,409.75213265825505,0.0,157.0,157,15.0,1,,24.82510013351135,25.0,8.0,37.0,18594.0,4.972933171499012,0.5433648033722612,3.515048268433145
ID5338,5338,21,0.286981463432312,387.10481568780733,411.837381540044,0.0,158.0,158,15.0,1,,25.763684913217624,26.0,11.0,37.0,19297.0,5.049907637959778,0.527784073059585,3.5249165670339706
ID5359,5359,21,0.2741970419883728,388.0623761639018,413.9132050545939,0.0,159.0,159,15.0,1,,24.72630173564753,25.0,13.0,38.0,18520.0,4.699085679612785,0.5153059137245568,3.5788261745298495
ID5380,5380,21,0.2824292778968811,390.588226215962,415.55265150408474,0.0,160.0,160,15.0,1,,24.87716955941255,25.0,14.0,37.0,18633.0,4.9216725233495096,0.5530412246432802,3.599919340592196
ID5400,5400,21,0.2793615758419037,390.29097827487107,416.3658689172199,0.0,161.0,161,15.0,1,,24.897196261682243,25.0,11.0,37.0,18648.0,4.909758387401546,0.5271621214389376,3.500897303246485
ID5419,5419,21,0.28688621520996094,390.5995423195507,416.11487472039965,0.0,162.0,162,15.0,1,,25.711615487316422,26.0,13.0,39.0,19258.0,5.042825812261214,0.5327849508965492,3.544509254431059
ID5440,5440,21,0.28657427430152893,391.31647917533326,416.56630809000336,0.0,163.0,163,15.0,1,,25.27636849132176,25.0,10.0,40.0,18932.0,5.0507837749242315,0.5433591662249856,3.523756494199237
ID5462,5462,21,0.27977627515792847,392.3886044319794,417.7699115743371,0.0,164.0,164,15.0,1,,24.959946595460615,25.0,11.0,38.0,18695.0,4.831491836496069,0.5370310922827802,3.610016402289535
ID5483,5483,21,0.2807770073413849,392.55018364628285,419.7830402564689,0.0,165.0,165,15.0,1,,25.44192256341789,25.0,12.0,43.0,19056.0,4.962253729325967,0.5231320004862605,3.5218811796504426
ID5505,5505,21,0.2733566462993622,392.85653918252586,419.355315594849,0.0,166.0,166,15.0,1,,24.73297730307076,25.0,10.0,37.0,18525.0,4.836718329475262,0.5219750908451639,3.5075012289850385
ID5524,5524,21,0.27956345677375793,392.8624440740893,420.28260434168345,0.0,167.0,167,15.0,1,,25.584779706275032,26.0,11.0,38.0,19163.0,4.616273598553266,0.5161449899193329,3.773558766476573
ID5546,5546,21,0.27514851093292236,393.5739169051201,420.846227082203,0.0,168.0,168,15.0,1,,24.63818424566088,25.0,9.0,37.0,18454.0,4.996114523806689,0.5296309192908963,3.4150179160219354
ID5569,5569,21,0.27667438983917236,394.90492441696495,420.72943159997544,0.0,169.0,169,15.0,1,,25.591455273698266,25.0,13.0,37.0,19168.0,4.903478154640552,0.5089462899840119,3.52061800034305
ID5589,5589,21,0.2782796323299408,392.4841238399378,420.5588221034699,0.0,170.0,170,15.0,1,,24.88384512683578,25.0,9.0,39.0,18638.0,5.24033290340881,0.5240989249615562,3.2657934986732062
ID2113,2113,23,0.12148915976285934,2820.0719950609855,1909.6881989697615,0.0,5.0,5,15.0,1,,8.405874499332443,7.0,0.0,28.0,6296.0,6.4880200328602085,0.39306794017246294,0.7311324175995992
ID2184,2184,23,0.12009455263614655,2824.7162217403597,1911.0267028777218,0.0,6.0,6,15.0,1,,8.137516688918558,6.0,0.0,30.0,6095.0,6.997405533428317,0.3399331712203059,0.5900587447100962
ID2161,2161,23,0.10911465436220169,2820.6913729536714,1910.0961373597659,0.0,7.0,7,15.0,1,,8.242990654205608,7.0,0.0,26.0,6174.0,5.492797386541025,0.37876297164490536,0.8245160755814223
ID2207,2207,23,0.1316228210926056,2822.0756313255106,1917.2598479705007,0.0,8.0,8,15.0,1,,8.612817089452603,7.0,0.0,29.0,6451.0,6.818867046809229,0.4125057246631002,0.7377390302006008
